timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-11-21 10:27:00-05:00,96573.45000000,96573.45000000,96526.87000000,96526.87000000,0.01339000,1732202879999,1292.54682810,11,0.00000000,0.00000000,0
2024-11-21 10:28:00-05:00,96526.87000000,96645.06000000,96316.30000000,96339.65000000,0.36006000,1732202939999,34697.91760480,78,0.00493000,475.76400360,0
2024-11-21 10:29:00-05:00,96339.65000000,96445.54000000,96239.57000000,96341.56000000,0.02066000,1732202999999,1989.34047980,26,0.00157000,151.30900590,0
2024-11-21 10:30:00-05:00,96239.57000000,96322.23000000,96200.00000000,96322.23000000,0.07523000,1732203059999,7239.78554410,16,0.01040000,1001.75112640,0
2024-11-21 10:31:00-05:00,96301.82000000,96301.82000000,96200.00000000,96276.84000000,0.13240000,1732203119999,12737.95031080,6,0.01017000,979.34939440,0
2024-11-21 10:32:00-05:00,96200.00000000,96296.46000000,96200.00000000,96200.00000000,0.05728000,1732203179999,5510.57230030,21,0.00259000,249.39429530,0
2024-11-21 10:33:00-05:00,96200.00000000,96200.00000000,96170.10000000,96199.00000000,0.24218000,1732203239999,23297.57071000,18,0.06359000,6117.29441000,0
2024-11-21 10:34:00-05:00,96199.00000000,96199.00000000,96100.00000000,96100.00000000,0.29112000,1732203299999,27998.57321970,29,0.21927000,21093.55364800,0
2024-11-21 10:35:00-05:00,96100.25000000,96305.18000000,96100.00000000,96305.18000000,0.17744000,1732203359999,17052.73469220,6,0.00960000,923.31057720,0
2024-11-21 10:36:00-05:00,96305.18000000,96305.18000000,96297.28000000,96297.28000000,0.01017000,1732203419999,979.41388460,2,0.00124000,119.40862720,0
2024-11-21 10:37:00-05:00,96394.74000000,96450.02000000,96106.45000000,96106.45000000,0.01335000,1732203479999,1284.50898390,9,0.00115000,110.86229790,0
2024-11-21 10:38:00-05:00,96106.39000000,96166.23000000,96000.00000000,96000.00000000,2.86531000,1732203539999,275103.59950560,56,0.00168000,161.42446020,0
2024-11-21 10:39:00-05:00,96045.93000000,96045.93000000,95822.16000000,95913.32000000,0.19476000,1732203599999,18672.27641000,64,0.00753000,722.71169810,0
2024-11-21 10:40:00-05:00,95913.32000000,95913.32000000,95820.49000000,95820.49000000,0.00984000,1732203659999,943.64007250,20,0.00979000,938.84904800,0
2024-11-21 10:41:00-05:00,95820.49000000,95820.49000000,95820.33000000,95820.39000000,0.05066000,1732203719999,4854.26524970,15,0.00443000,424.48445930,0
2024-11-21 10:42:00-05:00,95820.40000000,96121.93000000,95820.40000000,96121.93000000,1.13301000,1732203779999,108589.68055690,14,1.13088000,108385.07733640,0
2024-11-21 10:43:00-05:00,96095.44000000,96121.11000000,96095.44000000,96121.08000000,0.00473000,1732203839999,454.64609330,3,0.00473000,454.64609330,0
2024-11-21 10:44:00-05:00,96213.44000000,96213.44000000,96213.44000000,96213.44000000,0.00146000,1732203899999,140.47162240,1,0.00146000,140.47162240,0
2024-11-21 10:45:00-05:00,96201.07000000,96230.93000000,95986.34000000,96230.93000000,0.01936000,1732203959999,1861.21394860,6,0.01553000,1493.57965590,0
2024-11-21 10:46:00-05:00,96253.30000000,96253.30000000,96147.59000000,96147.59000000,0.00379000,1732204019999,364.79472150,3,0.00374000,359.98734200,0
2024-11-21 10:47:00-05:00,96195.93000000,96251.05000000,96195.93000000,96251.05000000,0.00093000,1732204079999,89.47706830,4,0.00041000,39.44033130,0
2024-11-21 10:48:00-05:00,96273.67000000,96449.23000000,96252.08000000,96449.23000000,0.00230000,1732204139999,221.59432470,8,0.00086000,82.92733960,0
2024-11-21 10:49:00-05:00,96449.25000000,96500.00000000,96378.91000000,96500.00000000,0.00792000,1732204199999,763.85081870,9,0.00528000,509.38944470,0
2024-11-21 10:50:00-05:00,96500.00000000,96565.80000000,96468.46000000,96519.80000000,0.01197000,1732204259999,1155.28050080,6,0.01141000,1101.25816320,0
2024-11-21 10:51:00-05:00,96415.85000000,96450.74000000,96339.45000000,96354.84000000,0.04156000,1732204319999,4004.51798240,5,0.04146000,3994.88021740,0
2024-11-21 10:52:00-05:00,96254.88000000,96254.88000000,95939.05000000,95939.05000000,0.54981000,1732204379999,52851.67004840,8,0.00000000,0.00000000,0
2024-11-21 10:53:00-05:00,96295.37000000,96295.37000000,96295.37000000,96295.37000000,0.00041000,1732204439999,39.48110170,2,0.00041000,39.48110170,0
2024-11-21 10:54:00-05:00,96355.85000000,96394.74000000,96355.85000000,96394.74000000,0.00064000,1732204499999,61.68096660,2,0.00064000,61.68096660,0
2024-11-21 10:55:00-05:00,96555.29000000,96629.57000000,96480.28000000,96600.00000000,1.20711000,1732204559999,116604.69230100,26,1.20655000,116550.64140380,0
2024-11-21 10:56:00-05:00,96600.00000000,96804.69000000,96599.70000000,96804.69000000,1.15681000,1732204619999,111750.53672440,50,1.15507000,111582.31053130,0
2024-11-21 10:57:00-05:00,96860.15000000,96860.15000000,96860.15000000,96860.15000000,0.09775000,1732204679999,9468.07966250,4,0.00082000,79.42532300,0
2024-11-21 10:58:00-05:00,96860.15000000,96860.15000000,96860.15000000,96860.15000000,0.02426000,1732204739999,2349.82723900,2,0.00000000,0.00000000,0
2024-11-21 10:59:00-05:00,96860.15000000,96860.15000000,96613.07000000,96613.07000000,0.06573000,1732204799999,6366.36696970,8,0.00000000,0.00000000,0
2024-11-21 11:00:00-05:00,96613.07000000,96613.07000000,96613.07000000,96613.07000000,0.00000000,1732204859999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:01:00-05:00,96642.93000000,96882.14000000,96642.93000000,96672.08000000,0.02192000,1732204919999,2121.22061080,8,0.01152000,1116.08225280,0
2024-11-21 11:02:00-05:00,96881.96000000,96881.96000000,96881.96000000,96881.96000000,0.42190000,1732204979999,40874.49892400,3,0.42190000,40874.49892400,0
2024-11-21 11:03:00-05:00,96881.96000000,96881.96000000,96881.96000000,96881.96000000,0.00000000,1732205039999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:04:00-05:00,96596.24000000,96881.74000000,96596.24000000,96881.74000000,0.00102000,1732205099999,98.57955480,2,0.00018000,17.43871320,0
2024-11-21 11:05:00-05:00,96881.62000000,96881.62000000,96881.57000000,96881.62000000,0.02537000,1732205159999,2457.88663420,34,0.02537000,2457.88663420,0
2024-11-21 11:06:00-05:00,96882.71000000,96999.99000000,96882.71000000,96999.99000000,0.00410000,1732205219999,397.63897300,6,0.00410000,397.63897300,0
2024-11-21 11:07:00-05:00,96989.82000000,96989.82000000,96989.82000000,96989.82000000,0.00069000,1732205279999,66.92297580,1,0.00000000,0.00000000,0
2024-11-21 11:08:00-05:00,96998.42000000,96998.42000000,96755.33000000,96755.33000000,0.00585000,1732205339999,567.39943170,2,0.00568000,550.95102560,0
2024-11-21 11:09:00-05:00,96755.32000000,96755.32000000,96683.95000000,96683.95000000,0.00827000,1732205399999,800.14217370,3,0.00000000,0.00000000,0
2024-11-21 11:10:00-05:00,96683.95000000,96683.95000000,96683.95000000,96683.95000000,0.00000000,1732205459999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:11:00-05:00,96464.76000000,96464.76000000,96394.74000000,96394.74000000,0.04564000,1732205519999,4402.60766960,5,0.00000000,0.00000000,0
2024-11-21 11:12:00-05:00,96394.74000000,96394.74000000,96394.74000000,96394.74000000,0.00000000,1732205579999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:13:00-05:00,96394.73000000,96394.74000000,96394.73000000,96394.74000000,0.00710000,1732205639999,684.40264790,2,0.00710000,684.40264790,0
2024-11-21 11:14:00-05:00,96683.95000000,96750.73000000,96683.95000000,96750.73000000,0.00165000,1732205699999,159.61599930,2,0.00165000,159.61599930,0
2024-11-21 11:15:00-05:00,96750.00000000,96750.00000000,96750.00000000,96750.00000000,0.00041000,1732205759999,39.66750000,1,0.00000000,0.00000000,0
2024-11-21 11:16:00-05:00,96794.57000000,96794.57000000,96794.57000000,96794.57000000,0.00020000,1732205819999,19.35891400,1,0.00020000,19.35891400,0
2024-11-21 11:17:00-05:00,96750.01000000,96793.29000000,96634.94000000,96793.29000000,0.13830000,1732205879999,13381.78630000,7,0.02940000,2845.72272600,0
2024-11-21 11:18:00-05:00,96793.29000000,96793.29000000,96793.29000000,96793.29000000,0.00000000,1732205939999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:19:00-05:00,96793.29000000,96793.29000000,96793.29000000,96793.29000000,0.00000000,1732205999999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:20:00-05:00,96834.47000000,96834.47000000,96834.47000000,96834.47000000,0.00968000,1732206059999,937.35766960,1,0.00968000,937.35766960,0
2024-11-21 11:21:00-05:00,96781.32000000,96999.99000000,96781.32000000,96999.99000000,0.01371000,1732206119999,1329.80980860,8,0.01366000,1324.97074260,0
2024-11-21 11:22:00-05:00,96999.98000000,97056.68000000,96943.40000000,96951.54000000,0.04811000,1732206179999,4667.15590830,16,0.04014000,3894.49120920,0
2024-11-21 11:23:00-05:00,96951.76000000,97060.54000000,96951.37000000,96951.37000000,0.09655000,1732206239999,9360.78785410,6,0.00088000,85.41327520,0
2024-11-21 11:24:00-05:00,96951.37000000,96951.37000000,96951.37000000,96951.37000000,0.00000000,1732206299999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:25:00-05:00,96951.37000000,96951.37000000,96951.37000000,96951.37000000,0.00000000,1732206359999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:26:00-05:00,96891.70000000,96891.70000000,96891.70000000,96891.70000000,0.00062000,1732206419999,60.07285400,1,0.00000000,0.00000000,0
2024-11-21 11:27:00-05:00,97060.71000000,97071.26000000,97060.71000000,97071.26000000,0.00564000,1732206479999,547.46291640,6,0.00379000,367.88108540,0
2024-11-21 11:28:00-05:00,97071.43000000,97231.33000000,97071.43000000,97231.33000000,0.02272000,1732206539999,2206.34818210,12,0.02272000,2206.34818210,0
2024-11-21 11:29:00-05:00,97231.32000000,97231.32000000,97230.90000000,97230.90000000,0.03304000,1732206599999,3212.51213640,3,0.03304000,3212.51213640,0
2024-11-21 11:30:00-05:00,97093.40000000,97229.65000000,96991.41000000,97229.37000000,0.03634000,1732206659999,3528.38954080,7,0.00548000,532.81723040,0
2024-11-21 11:31:00-05:00,97229.12000000,97229.12000000,96991.01000000,96991.01000000,0.00171000,1732206719999,165.88796250,2,0.00014000,13.61207680,0
2024-11-21 11:32:00-05:00,96991.01000000,96991.01000000,96991.01000000,96991.01000000,0.00000000,1732206779999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:33:00-05:00,97072.27000000,97073.01000000,97072.27000000,97073.01000000,0.00202000,1732206839999,196.08676210,8,0.00000000,0.00000000,0
2024-11-21 11:34:00-05:00,97073.15000000,97224.18000000,97073.15000000,97224.18000000,0.03159000,1732206899999,3068.87120140,3,0.01543000,1500.16909740,0
2024-11-21 11:35:00-05:00,97187.97000000,97221.87000000,97073.00000000,97221.87000000,2.23926000,1732206959999,217372.30094050,22,0.00041000,39.86096670,0
2024-11-21 11:36:00-05:00,96998.50000000,97220.90000000,96993.86000000,97220.90000000,0.01126000,1732207019999,1092.19192790,5,0.00008000,7.77767200,0
2024-11-21 11:37:00-05:00,97002.84000000,97002.84000000,97002.84000000,97002.84000000,0.00025000,1732207079999,24.25071000,1,0.00000000,0.00000000,0
2024-11-21 11:38:00-05:00,97006.46000000,97006.46000000,96946.87000000,96954.59000000,0.00450000,1732207139999,436.29464930,3,0.00000000,0.00000000,0
2024-11-21 11:39:00-05:00,97218.07000000,97218.07000000,97218.07000000,97218.07000000,0.00011000,1732207199999,10.69398770,1,0.00011000,10.69398770,0
2024-11-21 11:40:00-05:00,97216.82000000,97216.82000000,97216.57000000,97216.57000000,0.00024000,1732207259999,23.33202680,2,0.00024000,23.33202680,0
2024-11-21 11:41:00-05:00,97216.57000000,97216.57000000,97216.57000000,97216.57000000,0.00000000,1732207319999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:42:00-05:00,97214.38000000,97214.38000000,97214.38000000,97214.38000000,0.04245000,1732207379999,4126.75043100,1,0.04245000,4126.75043100,0
2024-11-21 11:43:00-05:00,97214.38000000,97214.38000000,97214.38000000,97214.38000000,0.00000000,1732207439999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:44:00-05:00,97212.44000000,97212.44000000,97212.34000000,97212.35000000,0.01041000,1732207499999,1011.98065180,4,0.01041000,1011.98065180,0
2024-11-21 11:45:00-05:00,97211.96000000,97212.41000000,97211.96000000,97212.41000000,0.01169000,1732207559999,1136.40960560,5,0.01096000,1065.44459010,0
2024-11-21 11:46:00-05:00,97212.35000000,97212.35000000,97212.35000000,97212.35000000,0.34655000,1732207619999,33688.93989250,15,0.00000000,0.00000000,0
2024-11-21 11:47:00-05:00,97212.35000000,97212.35000000,97212.35000000,97212.35000000,0.23735000,1732207679999,23073.35127250,3,0.00000000,0.00000000,0
2024-11-21 11:48:00-05:00,97210.44000000,97210.44000000,97044.23000000,97044.23000000,0.00272000,1732207739999,264.00019600,2,0.00024000,23.33050560,0
2024-11-21 11:49:00-05:00,97044.23000000,97044.23000000,97044.23000000,97044.23000000,0.00000000,1732207799999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:50:00-05:00,97207.18000000,97207.36000000,97058.67000000,97207.36000000,0.00895000,1732207859999,869.23126020,9,0.00380000,369.37910970,0
2024-11-21 11:51:00-05:00,97207.32000000,97207.32000000,97207.07000000,97207.07000000,0.03299000,1732207919999,3206.86522820,20,0.03299000,3206.86522820,0
2024-11-21 11:52:00-05:00,97207.07000000,97285.81000000,97180.81000000,97285.81000000,0.00460000,1732207979999,447.40913020,13,0.00459000,446.43732210,0
2024-11-21 11:53:00-05:00,97285.81000000,97325.00000000,97285.81000000,97324.99000000,0.01899000,1732208039999,1847.92379060,17,0.01899000,1847.92379060,0
2024-11-21 11:54:00-05:00,97324.89000000,97324.94000000,97324.83000000,97324.83000000,0.00362000,1732208099999,352.31622780,7,0.00362000,352.31622780,0
2024-11-21 11:55:00-05:00,97324.77000000,97324.77000000,97324.77000000,97324.77000000,0.00620000,1732208159999,603.41357400,1,0.00620000,603.41357400,0
2024-11-21 11:56:00-05:00,97324.77000000,97324.77000000,97324.77000000,97324.77000000,0.00000000,1732208219999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:57:00-05:00,97324.77000000,97324.77000000,97324.77000000,97324.77000000,0.00000000,1732208279999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 11:58:00-05:00,97154.18000000,97154.18000000,97079.04000000,97079.04000000,0.00047000,1732208339999,45.62865160,2,0.00000000,0.00000000,0
2024-11-21 11:59:00-05:00,97123.45000000,97188.79000000,97123.45000000,97188.79000000,0.06498000,1732208399999,6315.32096260,5,0.06498000,6315.32096260,0
2024-11-21 12:00:00-05:00,97188.76000000,97188.76000000,97071.65000000,97071.66000000,0.05193000,1732208459999,5046.95726730,3,0.05146000,5001.33358960,0
2024-11-21 12:01:00-05:00,97034.17000000,97188.76000000,97034.17000000,97075.04000000,0.00731000,1732208519999,709.44368870,4,0.00013000,12.63453830,0
2024-11-21 12:02:00-05:00,97091.53000000,97091.53000000,97086.37000000,97086.37000000,0.50000000,1732208579999,48545.26455450,5,0.00000000,0.00000000,0
2024-11-21 12:03:00-05:00,97086.37000000,97086.37000000,97086.37000000,97086.37000000,0.00000000,1732208639999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 12:04:00-05:00,97000.00000000,97000.00000000,96974.03000000,96974.03000000,0.00175000,1732208699999,169.73926780,3,0.00000000,0.00000000,0
2024-11-21 12:05:00-05:00,96941.82000000,96941.82000000,96941.82000000,96941.82000000,0.00368000,1732208759999,356.74589760,1,0.00368000,356.74589760,0
2024-11-21 12:06:00-05:00,97135.93000000,97135.93000000,97135.93000000,97135.93000000,0.00118000,1732208819999,114.62039740,1,0.00118000,114.62039740,0
2024-11-21 12:07:00-05:00,97135.32000000,97135.32000000,97135.32000000,97135.32000000,0.00024000,1732208879999,23.31247680,1,0.00024000,23.31247680,0
2024-11-21 12:08:00-05:00,97135.32000000,97135.32000000,97135.32000000,97135.32000000,0.00000000,1732208939999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 12:09:00-05:00,97234.56000000,97255.39000000,97129.79000000,97129.79000000,0.02269000,1732208999999,2206.01928790,5,0.01709000,1662.09245210,0
2024-11-21 12:10:00-05:00,97184.31000000,97299.99000000,97184.31000000,97299.99000000,0.03229000,1732209059999,3141.76875470,6,0.03064000,2981.25850220,0
2024-11-21 12:11:00-05:00,97299.96000000,97299.97000000,97299.96000000,97299.96000000,0.00198000,1732209119999,192.65392490,3,0.00041000,39.89298770,0
2024-11-21 12:12:00-05:00,97299.97000000,97299.99000000,97095.04000000,97299.74000000,0.12602000,1732209179999,12260.90729640,10,0.10691000,10402.32131500,0
2024-11-21 12:13:00-05:00,97299.71000000,97299.71000000,97152.78000000,97299.48000000,0.00081000,1732209239999,78.73629940,3,0.00029000,28.21685380,0
2024-11-21 12:14:00-05:00,97173.62000000,97173.62000000,97173.62000000,97173.62000000,0.00030000,1732209299999,29.15208600,1,0.00000000,0.00000000,0
2024-11-21 12:15:00-05:00,97299.48000000,97300.00000000,97233.48000000,97300.00000000,0.02146000,1732209359999,2087.97355810,10,0.02009000,1954.75655590,0
2024-11-21 12:16:00-05:00,97299.99000000,97402.45000000,97299.99000000,97338.22000000,0.51165000,1732209419999,49784.74409300,21,0.51097000,49718.55712590,0
2024-11-21 12:17:00-05:00,97403.00000000,97403.00000000,97403.00000000,97403.00000000,0.00079000,1732209479999,76.94837000,2,0.00079000,76.94837000,0
2024-11-21 12:18:00-05:00,97403.00000000,97489.94000000,97375.50000000,97489.90000000,0.32829000,1732209539999,31977.10611760,13,0.32686000,31837.85878860,0
2024-11-21 12:19:00-05:00,97489.91000000,97489.92000000,97389.79000000,97389.79000000,0.00573000,1732209599999,558.57380150,4,0.00530000,516.69619180,0
2024-11-21 12:20:00-05:00,97488.90000000,97489.00000000,97488.90000000,97489.00000000,0.00467000,1732209659999,455.27358900,2,0.00467000,455.27358900,0
2024-11-21 12:21:00-05:00,97391.27000000,97391.27000000,97391.27000000,97391.27000000,0.00021000,1732209719999,20.45216670,1,0.00000000,0.00000000,0
2024-11-21 12:22:00-05:00,97488.87000000,97488.87000000,97488.86000000,97488.86000000,0.00104000,1732209779999,101.38842240,2,0.00104000,101.38842240,0
2024-11-21 12:23:00-05:00,97393.45000000,97419.47000000,97393.45000000,97419.47000000,0.00024000,1732209839999,23.37572900,2,0.00000000,0.00000000,0
2024-11-21 12:24:00-05:00,97489.00000000,97489.00000000,97489.00000000,97489.00000000,0.00258000,1732209899999,251.52162000,2,0.00258000,251.52162000,0
2024-11-21 12:25:00-05:00,97438.55000000,97489.00000000,97438.55000000,97489.00000000,0.02529000,1732209959999,2465.23396550,3,0.02008000,1957.57912000,0
2024-11-21 12:26:00-05:00,97489.00000000,97489.00000000,97489.00000000,97489.00000000,0.00838000,1732210019999,816.95782000,1,0.00838000,816.95782000,0
2024-11-21 12:27:00-05:00,97489.00000000,97518.59000000,97442.38000000,97518.59000000,0.07599000,1732210079999,7408.73662920,16,0.07491000,7303.49885880,0
2024-11-21 12:28:00-05:00,97556.80000000,97600.50000000,97474.02000000,97507.44000000,0.01988000,1732210139999,1940.07062880,13,0.01825000,1781.15047230,0
2024-11-21 12:29:00-05:00,97600.50000000,97600.50000000,97524.29000000,97538.08000000,0.03099000,1732210199999,3024.60589380,14,0.03049000,2975.83906020,0
2024-11-21 12:30:00-05:00,97600.36000000,97600.49000000,97600.29000000,97600.46000000,0.00803000,1732210259999,783.73170000,5,0.00803000,783.73170000,0
2024-11-21 12:31:00-05:00,97600.46000000,97600.50000000,97600.46000000,97600.50000000,0.00189000,1732210319999,184.46494100,9,0.00189000,184.46494100,0
2024-11-21 12:32:00-05:00,97600.41000000,97600.42000000,97600.41000000,97600.42000000,0.10919000,1732210379999,10656.98981830,2,0.10919000,10656.98981830,0
2024-11-21 12:33:00-05:00,97508.62000000,97508.62000000,97508.62000000,97508.62000000,0.00116000,1732210439999,113.10999920,1,0.00000000,0.00000000,0
2024-11-21 12:34:00-05:00,97508.87000000,97508.87000000,97508.87000000,97508.87000000,0.00024000,1732210499999,23.40212880,1,0.00000000,0.00000000,0
2024-11-21 12:35:00-05:00,97508.87000000,97508.87000000,97508.87000000,97508.87000000,0.00000000,1732210559999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 12:36:00-05:00,97508.83000000,97599.17000000,97433.87000000,97433.87000000,0.00741000,1732210619999,722.15400650,4,0.00205000,199.90846330,0
2024-11-21 12:37:00-05:00,97508.82000000,97508.82000000,97508.82000000,97508.82000000,0.00021000,1732210679999,20.47685220,1,0.00021000,20.47685220,0
2024-11-21 12:38:00-05:00,97508.82000000,97546.36000000,97508.82000000,97546.36000000,0.00102000,1732210739999,99.49053000,2,0.00102000,99.49053000,0
2024-11-21 12:39:00-05:00,97544.95000000,97544.95000000,97544.95000000,97544.95000000,0.00005000,1732210799999,4.87724750,1,0.00005000,4.87724750,0
2024-11-21 12:40:00-05:00,97544.51000000,97544.51000000,97544.51000000,97544.51000000,0.00052000,1732210859999,50.72314520,1,0.00052000,50.72314520,0
2024-11-21 12:41:00-05:00,97383.09000000,97383.09000000,97383.09000000,97383.09000000,0.00103000,1732210919999,100.30458270,1,0.00000000,0.00000000,0
2024-11-21 12:42:00-05:00,97600.46000000,97600.50000000,97600.46000000,97600.50000000,0.00142000,1732210979999,138.59268480,2,0.00142000,138.59268480,0
2024-11-21 12:43:00-05:00,97537.26000000,97600.50000000,97537.26000000,97600.50000000,0.00368000,1732211039999,359.04019800,2,0.00163000,159.08881500,0
2024-11-21 12:44:00-05:00,97600.50000000,97600.50000000,97600.50000000,97600.50000000,0.00431000,1732211099999,420.65815500,5,0.00431000,420.65815500,0
2024-11-21 12:45:00-05:00,97600.50000000,97643.06000000,97541.68000000,97552.65000000,0.02713000,1732211159999,2647.36660090,15,0.00576000,562.19261090,0
2024-11-21 12:46:00-05:00,97643.06000000,97643.06000000,97643.05000000,97643.05000000,0.00250000,1732211219999,244.10762870,4,0.00250000,244.10762870,0
2024-11-21 12:47:00-05:00,97643.05000000,97643.05000000,97555.50000000,97555.50000000,0.00620000,1732211279999,604.93860120,4,0.00108000,105.45444120,0
2024-11-21 12:48:00-05:00,97555.50000000,97555.50000000,97555.50000000,97555.50000000,0.00000000,1732211339999,0.00000000,0,0.00000000,0.00000000,0
2024-11-21 12:49:00-05:00,97555.54000000,97555.54000000,97555.50000000,97555.51000000,0.00651000,1732211399999,635.08653260,3,0.00000000,0.00000000,0
2024-11-21 12:50:00-05:00,97555.65000000,97555.76000000,97555.65000000,97555.76000000,0.10175000,1732211459999,9926.29850410,4,0.00000000,0.00000000,0
2024-11-21 12:51:00-05:00,97642.35000000,97650.00000000,97558.68000000,97649.99000000,0.44622000,1732211519999,43570.80271820,11,0.44553000,43503.48722900,0
2024-11-21 12:52:00-05:00,97660.62000000,97714.29000000,97615.35000000,97714.29000000,0.03871000,1732211579999,3780.47493700,26,0.01362000,1330.66808470,0
2024-11-21 12:53:00-05:00,97713.94000000,97713.94000000,97615.86000000,97615.86000000,0.00067000,1732211639999,65.42812700,2,0.00026000,25.40562440,0
2024-11-21 12:54:00-05:00,97714.29000000,97714.73000000,97714.29000000,97714.73000000,0.00389000,1732211699999,380.10931410,3,0.00389000,380.10931410,0
2024-11-21 12:55:00-05:00,97736.90000000,97736.90000000,97736.90000000,97736.90000000,0.00003000,1732211759999,2.93210700,1,0.00003000,2.93210700,0
